ts,event_type,user_id,date_from,date_to,origin,destination,num_adults,num_children
2017-04-21 23:59:54,search,99e184,2017-08-24,2017-09-07,BER,BCN,6,3
2017-04-22 01:44:11,search,63ff21,2017-04-23,2017-05-05,BCN,ALG,1,0
2017-04-21 16:53:11,search,ed39a3,2017-04-24,2017-04-28,HAM,LIS,3,3
2017-04-21 16:43:24,book,649602,2017-05-17,2017-05-20,VIE,DUS,1,0
2017-04-21 11:59:51,search,817c53,2017-06-23,2017-06-27,LYS,MOW,1,0
2017-04-21 15:07:00,search,3ce7b6,2017-08-02,2017-08-04,CGN,BER,6,0
2017-04-21 15:46:07,search,13f583,2017-05-13,2017-05-19,CDG,LIS,1,0
2017-04-21 15:49:16,search,062ea8,2017-05-04,2017-05-05,HAM,VIE,3,0
2017-04-21 15:02:35,search,7181fd,2017-06-25,2017-06-30,BER,AGP,2,0
2017-04-21 18:58:33,search,60225f,2017-06-01,2017-06-07,PAR,NYC,6,1
2017-04-21 18:20:56,book,bbbff2,2017-05-21,2017-05-24,BER,BUD,2,0
2017-04-21 18:39:57,book,49f94b,2017-09-28,2017-10-13,HAM,MUC,2,1
2017-04-22 02:50:35,search,63ff21,2017-04-23,2017-05-05,BCN,ALG,1,0
2017-04-21 16:10:19,book,1d3dcc,2017-10-23,2017-11-22,MUC,EZE,1,0
2017-04-21 14:01:29,search,2fa3f6,2017-05-12,2017-05-26,BER,MIA,1,1
2017-04-21 18:32:27,search,ec3a28,2017-05-05,2017-05-05,BER,MOW,1,0
2017-04-21 23:11:09,book,19bfe4,2017-06-01,2017-06-22,MUC,SYD,1,0
2017-04-21 23:42:35,search,99e184,2017-08-24,2017-09-07,BER,BCN,6,3
2017-04-21 23:53:21,search,da50b7,2017-05-17,2017-05-20,HAM,LON,2,0
2017-04-21 17:30:13,book,3a4c11,2017-05-11,2017-05-11,PAR,OPO,1,0
2017-04-21 14:15:03,book,a28e2d,2017-05-17,2017-05-17,STR,HAM,1,0
2017-04-21 13:54:35,search,d39dfd,2017-11-15,2017-11-20,DUS,MRS,1,0
2017-04-22 00:17:19,book,55ffbd,2017-07-16,2017-07-16,CHI,BER,1,0
2017-04-21 20:34:51,search,f2dee2,2017-05-18,2017-05-19,MRS,ORY,4,0
2017-04-21 14:12:27,book,daf0c4,2017-05-18,2017-05-18,CHC,SIN,2,0
2017-04-21 23:05:19,search,19bfe4,2017-06-01,2017-06-22,MUC,SYD,1,0
2017-04-29 15:53:20,search,76d656,2017-12-13,2017-12-16,BER,ATH,2,0
2017-04-30 01:50:34,search,422e7b,2017-05-06,2017-05-06,DLC,BJS,1,0
2017-04-30 04:01:49,search,695eaf,2017-05-02,2017-05-03,BER,IST,1,0
2017-04-29 22:54:24,search,eaa4a9,2017-05-16,2017-05-21,MUC,PAR,2,0
2017-04-21 22:33:50,search,3bb401,2017-06-15,2017-06-15,BER,OPO,2,0
2017-04-21 21:50:19,search,3ce7b6,2017-08-02,2017-08-04,CGN,BER,7,0
2017-04-21 21:36:07,search,84a55d,2017-05-17,2017-06-02,LON,HAM,1,0
2017-04-21 23:37:41,search,62ed02,2017-04-28,2017-04-28,VIE,BER,1,0
2017-04-21 20:21:14,book,36adcb,2017-05-06,2017-05-15,HAM,BCN,4,0
2017-04-21 21:56:39,search,909da4,2017-06-26,2017-06-28,MUC,BER,1,0
2017-04-21 21:21:47,search,a0e7ab,2017-04-22,2017-04-27,LYS,ALG,1,0
2017-04-21 21:11:00,search,9c67a1,2017-09-05,2017-09-05,MUC,EDI,2,0
2017-04-21 23:41:16,search,d8e829,2017-08-29,2017-09-08,TXL,PAR,2,1
2017-04-22 01:34:22,search,1c124a,2017-05-16,2017-05-28,MAD,BER,2,0
2017-04-21 20:03:00,search,d8e829,2017-08-29,2017-09-08,TXL,PAR,2,1
2017-04-21 22:10:06,book,8d2840,2017-08-11,2017-08-30,HAM,FRA,1,0
2017-04-21 22:10:29,book,2746a0,2017-05-27,2017-08-03,CDG,SGN,1,0
2017-04-22 00:58:13,search,ea187a,2017-05-16,2017-05-23,FRA,AGP,4,0
2017-04-21 10:57:57,search,ba0b62,2017-10-12,2017-10-12,PRG,CPH,3,1
2017-04-21 18:09:29,book,02cd28,2017-04-22,2017-04-22,BER,VIE,2,0
2017-04-21 09:31:34,search,87201b,2017-04-28,2017-04-28,PAR,LIS,1,0
2017-04-21 22:53:39,search,1e68af,2017-07-03,2017-07-07,FRA,PAR,2,0
2017-04-21 09:45:27,search,c9ee13,2018-03-30,2018-04-01,MUC,HAM,2,0
2017-04-21 10:41:19,search,99f1ea,2017-06-08,2017-06-08,BCN,NCE,1,0
2017-04-21 18:21:28,search,49f94b,2017-09-28,2017-10-13,HAM,MUC,2,1
2017-04-21 17:01:06,search,db8253,2017-04-23,2017-04-24,DUS,BER,1,0
2017-04-21 13:48:08,search,8e4c86,2017-04-26,2017-05-01,FRA,IST,1,0
2017-04-21 16:06:34,search,94cc42,2017-05-10,2017-05-16,BER,AYT,1,0
2017-04-21 16:00:03,search,d8f101,2017-06-26,2017-07-01,STR,HAM,2,0
2017-04-21 21:15:06,search,102f6f,2017-10-17,2017-10-17,MUC,IZM,1,0
2017-04-21 21:58:31,search,9c67a1,2017-09-05,2017-09-05,MUC,EDI,2,0
2017-04-21 11:58:53,search,52a560,2017-07-05,2017-07-10,DUS,LIS,4,0
2017-04-21 18:56:55,search,13f583,2017-05-10,2017-05-16,CDG,LIS,1,0
2017-04-22 01:22:00,book,2f5eda,2017-05-09,2017-05-22,MUC,MSY,1,0
2017-04-21 17:49:36,search,98112b,2017-05-18,2017-05-21,DUS,BCN,2,0
2017-04-21 10:01:08,search,02c13e,2017-06-05,2017-06-17,DUS,ALC,2,0
2017-04-22 00:17:28,search,45193a,2017-05-18,2017-05-20,PAR,VCE,2,0
2017-04-21 20:07:59,search,788309,2017-06-26,2017-06-26,DUS,IST,4,0
2017-04-22 02:03:30,book,b4ba22,2017-06-14,2017-06-23,WAW,MUC,1,0
2017-04-21 17:57:07,search,d2f34e,2017-06-09,2017-06-15,PAR,HOU,3,1
2017-04-21 13:25:45,search,0faea0,2017-07-08,2017-07-11,PAR,AMS,1,0
2017-04-21 23:31:00,search,b80bfa,2017-04-23,2017-04-23,CGN,ANK,1,0
2017-04-21 22:54:21,search,1e68af,2017-07-03,2017-07-07,FRA,PAR,2,0
2017-04-21 12:46:58,search,b8858f,2017-04-28,2017-05-01,BER,PAR,2,0
2017-04-22 00:34:25,book,4fcf44,2017-04-22,2017-04-22,STR,ANK,2,0
2017-04-22 00:32:54,search,f155e7,2017-04-26,2017-04-30,HAM,MXP,3,0
2017-04-22 00:39:19,search,63ff21,2017-04-23,2017-05-05,BCN,ALG,1,0
2017-04-21 15:57:27,search,f223e3,2017-05-03,2017-05-07,MUC,BER,1,0
2017-04-22 01:26:40,search,6e3528,2017-05-12,2017-05-21,BER,IST,2,0
2017-04-21 17:42:38,book,f8c356,2018-02-07,2018-03-01,ZRH,RGN,3,0
2017-04-21 13:53:48,book,0dcb4f,2017-08-08,2017-08-12,DUS,HEL,2,0
2017-04-22 00:20:44,search,932a5a,2017-05-10,2017-05-10,DUS,PRG,1,0
2017-04-26 19:10:51,search,871856,2017-07-17,2017-07-19,HAM,BRU,1,0
2017-04-26 23:36:35,search,26e51c,2017-05-13,2017-05-21,TXL,FRA,1,0
2017-04-26 12:49:42,search,670573,2017-04-26,2017-04-28,BER,STO,1,0
2017-04-26 22:22:59,search,ae06b6,2017-09-30,2017-10-09,HAM,LIS,1,0
2017-04-27 00:21:54,search,eb0948,2017-05-03,2017-05-05,STR,BER,2,0
2017-04-26 17:37:02,search,922dc1,2017-06-14,2017-06-17,STR,AMS,1,0
2017-04-26 17:46:44,book,2e27d6,2017-07-05,2017-07-08,HAM,LON,1,0
2017-04-27 01:39:52,search,d171b8,2017-07-06,2017-07-11,ORY,PMI,1,0
2017-04-27 01:54:54,search,f19358,2017-05-14,2017-05-14,BER,SJO,1,0
2017-04-26 11:48:19,book,db68fe,2017-06-02,2017-06-03,TLS,PAR,1,0
2017-04-26 11:36:08,search,72f1ea,2017-06-09,2017-06-09,MAN,HAM,1,0
2017-04-26 11:17:51,search,f161d3,2017-05-01,2017-05-01,AKL,FRA,1,0
2017-04-27 02:25:56,search,c5deda,2017-08-13,2017-08-13,FRA,OTP,1,1
2017-04-26 19:26:03,book,b980f8,2017-05-01,2017-05-03,DUS,BER,1,0
2017-04-26 20:31:53,book,be0d99,2017-08-02,2017-08-06,BER,LIS,2,0
2017-04-26 23:36:56,search,26e51c,2017-05-13,2017-05-21,TXL,FRA,1,0
2017-04-26 22:02:08,search,ae06b6,2017-10-01,2017-10-08,HAM,LIS,1,0
2017-04-26 22:17:15,search,5a123a,2017-05-03,2017-05-03,BER,ORY,1,0
2017-04-26 15:28:45,search,e58aa7,2017-06-05,2017-06-05,HAM,MUC,1,0
2017-04-26 22:27:22,search,a6a96c,2017-04-28,2017-05-02,HAM,WAW,1,0
2017-04-26 13:47:18,book,1b9fc6,2017-10-19,2017-10-23,SXF,LGW,5,0
2017-04-26 13:25:36,search,1b9fc6,2017-10-19,2017-10-23,SXF,LGW,5,0
2017-04-26 21:14:03,search,51ee7b,2017-06-28,2017-06-30,MUC,AMS,2,0
2017-04-26 14:14:46,search,23ab8c,2017-05-17,2017-05-20,MUC,CPH,1,0
2017-04-26 13:35:26,search,284144,2017-07-01,2017-07-11,BER,ATH,2,0
2017-04-26 23:36:35,search,26e51c,2017-05-13,2017-05-21,TXL,FRA,1,0
2017-04-26 19:37:02,search,d2708c,2017-09-01,2017-09-27,FRA,ICN,1,0
2017-04-26 22:42:05,search,087837,2017-05-04,2017-05-12,MXP,PAR,2,0
2017-04-27 02:04:19,search,1e636b,2017-08-06,2017-08-10,MUC,LIS,2,0
2017-04-27 00:11:14,search,dec96d,2017-05-02,2017-05-02,CMN,RUH,1,0
2017-04-26 16:12:09,book,96fefc,2017-05-26,2017-05-30,LYS,LON,1,1
2017-04-26 21:44:21,search,794d35,2017-04-28,2017-05-01,BER,BCN,1,0
2017-04-26 11:34:20,search,1a3f91,2017-06-08,2017-06-15,LYS,DXB,1,0
2017-04-26 22:31:04,search,a6a96c,2017-04-28,2017-05-02,HAM,ATH,1,0
2017-04-27 01:04:56,book,774fbc,2017-05-18,2017-05-24,FRA,REK,2,1
2017-04-27 00:56:43,search,365d02,2017-05-12,2017-05-12,HKT,BKK,2,0
2017-04-26 23:45:44,search,979ab1,2017-05-04,2017-05-06,STR,MAN,2,0
2017-04-26 23:14:17,search,a454be,2017-07-19,2017-07-22,CGN,LHR,2,0
2017-04-26 16:38:47,search,b04d93,2017-11-30,2017-12-08,PRG,VCE,3,1
2017-04-26 08:57:22,search,57da52,2017-04-26,2017-04-29,MUC,LYS,1,0
2017-04-26 08:57:22,search,57da52,2017-04-26,2017-04-29,MUC,LYS,1,0
2017-04-27 01:53:26,search,1db669,2017-06-21,2017-06-27,FRA,ALC,4,0
2017-04-27 00:24:40,search,bad868,2017-05-02,2017-05-04,BER,BCN,1,0
2017-04-26 20:36:44,search,185637,2017-05-01,2017-05-01,STR,TXL,1,0
2017-04-26 11:04:48,search,f161d3,2017-05-01,2017-05-01,AKL,FRA,1,0
2017-04-27 00:49:50,search,beb1e7,2017-08-01,2017-08-11,DUS,PMI,2,0
2017-04-27 00:59:57,search,390b7b,2017-04-27,2017-04-27,STR,BER,2,0
2017-04-26 23:31:52,search,f2a147,2017-05-28,2017-06-03,LON,MUC,1,1
2017-04-26 19:41:25,book,2ffbe3,2017-07-15,2017-07-17,MUC,DUS,1,0
2017-04-26 15:57:17,search,a81351,2017-11-13,2017-11-21,MUC,EWR,1,0
2017-04-26 10:20:48,search,d4d35e,2017-06-02,2017-06-03,LYS,ALC,2,0
2017-04-26 05:55:18,search,8535f5,2017-05-17,2017-05-19,MUC,HAM,2,0
2017-04-26 14:15:11,search,028cd3,2017-05-09,2017-05-09,BKK,HAN,2,0
2017-04-26 18:41:30,search,ebb963,2017-05-03,2017-05-03,HAM,MUC,1,0
2017-04-26 22:10:10,search,ab9ce5,2017-07-18,2017-07-21,CGN,NCE,2,0
2017-04-27 00:57:26,search,159280,2017-09-04,2017-09-10,DUS,DEL,1,1
2017-04-26 20:05:04,search,fd7cea,2017-05-14,2017-06-14,NCE,HKT,1,0
2017-04-26 12:38:41,book,f1affa,2017-05-10,2017-05-10,HAM,MUC,1,0
2017-04-26 14:05:46,search,0c8f2e,2017-10-02,2017-10-13,MUC,CPH,1,2
2017-04-27 01:49:52,search,dec96d,2017-05-02,2017-05-02,CMN,RUH,1,0
2017-04-26 22:03:18,search,5a123a,2017-05-14,2017-05-17,BER,ORY,1,0
2017-04-27 00:45:42,book,1bbded,2017-06-06,2017-06-09,MUC,LHR,1,0
2017-04-26 18:30:35,book,886fd1,2017-07-26,2017-07-28,TXL,PMI,2,0
2017-04-26 11:21:38,search,db68fe,2017-06-02,2017-06-03,TLS,PAR,1,0
2017-04-26 10:33:01,search,57da52,2017-04-26,2017-04-29,MUC,LYS,1,0
2017-04-26 16:55:33,search,4ac787,2017-05-18,2017-05-18,HAM,PMI,1,0
2017-04-26 22:11:41,search,c67f8d,2017-06-29,2017-07-06,STR,STO,2,1
2017-04-26 21:00:55,search,cb4895,2017-10-10,2017-10-17,MUC,BCN,3,0
2017-04-26 17:56:40,search,b980f8,2017-04-30,2017-05-02,DUS,BER,1,0
2017-04-26 18:53:04,search,8a66f0,2017-05-10,2017-05-13,MUC,HAM,1,0
2017-04-27 02:07:42,search,1de817,2017-05-14,2017-05-18,DUS,MAD,2,0
2017-04-23 02:23:44,search,7bf976,2018-01-14,2018-01-23,BER,BKK,1,0
2017-04-23 02:40:44,search,974cea,2017-07-17,2017-07-17,TLV,PAR,1,0
2017-04-22 12:05:48,search,47736d,2017-05-24,2017-06-13,STR,BKK,1,0
2017-04-22 19:49:21,search,46c398,2017-11-15,2017-11-19,DUS,ARN,4,0
2017-04-22 21:34:00,search,561fc6,2017-09-06,2017-09-08,STR,AMS,4,0
2017-04-22 21:01:39,search,8481b3,2017-07-11,2017-07-21,STR,SHA,1,0
2017-04-23 03:23:44,search,588255,2017-08-29,2017-09-23,AMS,NYC,3,0
2017-04-23 02:28:37,search,eb9f83,2017-05-29,2017-06-02,MUC,BCN,1,0
2017-04-22 23:20:44,search,501a8b,2017-07-30,2017-08-02,FRA,WAW,1,0
2017-04-22 23:03:22,search,308ea5,2017-04-30,2017-05-06,SXF,BCN,2,0
2017-04-22 23:09:15,search,b5f70e,2017-05-16,2017-05-16,CGN,BER,1,0
2017-04-22 11:59:03,search,7f7e49,2017-07-21,2017-07-21,PMI,CGN,1,0
2017-04-22 21:54:12,search,934311,2017-05-13,2017-05-14,MUC,HAM,1,0
2017-04-22 23:04:33,search,65249b,2017-08-10,2017-08-13,HAM,VIE,1,0
2017-04-23 00:13:27,search,5fcc0b,2017-05-03,2017-05-05,HAM,MUC,2,0
2017-04-22 13:48:15,search,651bfa,2017-04-24,2017-04-26,PAR,PRG,2,0
2017-04-22 17:09:53,search,285515,2017-04-23,2017-05-03,DUS,IST,1,0
2017-04-22 12:49:19,book,dfa036,2017-09-13,2017-09-16,DUS,WAW,2,0
2017-04-22 12:54:15,search,0c0cc0,2017-06-10,2017-06-13,FRA,LHR,1,0
2017-04-22 20:28:41,search,d278cb,2017-05-11,2017-05-25,BER,NYC,1,0
2017-04-22 20:54:25,search,f963dc,2017-05-26,2017-06-02,MUC,LPA,2,0
2017-04-22 16:14:50,search,410543,2017-06-03,2017-06-09,MUC,BOS,1,0
2017-04-22 14:20:56,search,ad1323,2017-06-11,2017-06-11,AKL,BKK,2,0
2017-04-22 18:10:06,search,afcdcb,2017-04-26,2017-04-30,CGN,PMI,1,0
2017-04-23 02:03:30,search,253998,2017-07-05,2017-07-26,FRA,AYT,1,0
2017-04-22 20:53:12,search,bc4843,2017-05-13,2017-05-20,DUS,LPA,1,0
2017-04-22 20:31:42,search,f00cde,2017-04-25,2017-05-01,MRS,DXB,4,0
2017-04-22 19:26:58,book,a21756,2017-07-03,2017-07-06,FRA,MAD,1,0
2017-04-22 23:30:31,search,7aff52,2017-12-28,2018-01-12,MUC,HNL,2,0
2017-04-22 15:05:51,search,691f37,2017-07-19,2017-07-30,TXL,BKK,5,0
2017-04-22 23:30:34,book,8c3000,2017-08-02,2017-08-09,TLV,BCN,2,0
2017-04-22 14:50:28,search,2b42f8,2017-05-03,2017-05-05,FRA,TXL,1,0
2017-04-22 18:56:33,book,d03203,2017-07-19,2017-07-31,TXL,BKK,5,0
2017-04-22 19:03:59,search,a21756,2017-07-03,2017-07-06,FRA,MAD,1,0
2017-04-22 16:39:01,search,068c53,2017-05-10,2017-05-10,CEB,MNL,2,0
2017-04-23 02:39:01,book,7bf976,2018-01-14,2018-01-23,BER,BKK,1,0
2017-04-23 02:03:38,search,046c18,2017-05-06,2017-05-13,MUC,LIS,1,0
2017-04-23 01:32:48,search,63a536,2017-05-24,2017-05-26,IST,STR,1,0
2017-04-22 22:55:40,search,5ddb03,2017-05-05,2017-05-11,FRA,ALC,2,0
2017-04-22 23:46:34,search,47be18,2017-08-02,2017-08-02,HAM,FRA,1,0
2017-04-22 22:54:47,search,361986,2017-05-17,2017-05-20,IEV,MUC,1,0
2017-04-22 13:40:18,search,12ef2c,2017-07-05,2017-07-12,BER,DXB,2,0
2017-04-22 23:52:59,search,7aff52,2017-12-28,2018-01-12,MUC,HNL,2,0
2017-04-22 23:48:35,search,7aff52,2017-12-28,2018-01-12,MUC,HNL,2,0
2017-04-22 17:12:55,search,e11899,2017-05-16,2017-05-21,DAR,NBO,1,0
2017-04-22 19:55:16,search,afcdcb,2017-04-26,2017-05-01,CGN,PMI,1,0
2017-04-22 19:33:35,search,2e29c9,2017-04-26,2017-04-27,MUC,OPO,1,0
2017-04-22 19:32:34,book,67c53e,2017-05-02,2017-05-21,HAM,CMB,1,0
2017-04-22 23:12:00,search,e9270f,2017-06-26,2017-06-30,STR,BER,1,0
2017-04-22 21:10:41,search,a07002,2017-05-04,2017-05-04,HAM,CGN,1,0
2017-04-22 18:49:47,search,611cb1,2017-05-11,2017-05-11,MNL,FRA,1,0
2017-04-22 19:46:34,search,b4b382,2017-05-03,2017-05-07,HAM,PAR,2,0
2017-04-22 20:25:58,search,c4f4ee,2017-06-16,2017-06-26,PAR,YMQ,1,0
2017-04-23 00:50:06,search,c0cebf,2017-06-21,2017-06-24,MUC,LON,2,0
2017-04-22 18:55:52,book,4117f4,2017-05-06,2017-05-16,HAM,OSL,1,0
2017-04-23 01:26:06,search,6df3ea,2017-05-17,2017-05-21,BER,ATH,2,0
2017-04-23 00:48:39,search,f9ce9a,2017-10-23,2017-10-28,STR,BER,2,0
2017-04-22 21:36:40,search,22e6a8,2017-10-10,2017-10-10,DUS,MIL,4,0
2017-04-22 21:08:04,search,8481b3,2017-07-11,2017-07-21,STR,SHA,1,0
2017-04-23 00:48:19,search,0a01c3,2017-05-14,2017-05-24,DUS,BKK,2,0
2017-04-23 01:06:45,search,31abaa,2017-05-04,2017-05-08,FRA,CPH,3,0
2017-04-22 17:37:46,search,dda2ba,2017-07-02,2017-07-09,DUS,HAN,2,0
2017-04-22 17:29:41,search,fa4174,2017-04-24,2017-04-25,BER,TCI,1,0
2017-04-23 00:38:26,search,62c12a,2017-10-31,2017-11-01,TLS,PAR,2,0
2017-04-23 00:44:22,book,45e2eb,2017-09-29,2017-10-10,MUC,PMI,3,3
2017-04-22 20:33:13,search,1e0bb8,2017-04-26,2017-04-26,SXF,MUC,1,0
2017-04-22 16:38:50,search,11da7a,2017-08-11,2017-08-11,ALC,DUS,5,0
2017-04-22 09:23:06,search,93a76b,2017-05-03,2017-05-05,CGN,ZRH,1,0
2017-04-23 00:14:02,search,6fa986,2017-04-30,2017-04-30,FRA,BER,1,0
2017-04-23 01:36:57,book,6d7f53,2017-05-16,2017-05-19,HAM,STO,2,0
2017-04-22 20:23:51,search,f0faa8,2017-09-28,2017-10-05,FRA,BCN,2,0
2017-04-22 15:40:44,book,16edc4,2017-05-16,2017-05-19,PAR,MIL,1,0
2017-04-22 13:50:33,book,6d7b79,2017-06-21,2017-06-29,PAR,HKG,2,0
2017-04-22 13:58:09,search,e501df,2017-07-09,2017-07-09,DUS,BER,2,1
2017-04-22 22:31:24,search,3d1984,2017-08-08,2017-08-08,MOW,FRA,2,0
2017-04-22 17:07:51,book,1c0afa,2017-05-31,2017-06-02,FRA,BER,5,0
2017-04-22 19:47:00,search,a49034,2017-09-23,2017-09-23,AGP,PMI,1,0
2017-04-23 01:29:49,search,543202,2017-07-26,2017-07-28,FRA,HAM,1,1
2017-04-23 03:28:49,search,588255,2017-08-29,2017-09-23,AMS,NYC,3,0
2017-04-22 13:46:49,search,f617ca,2017-09-06,2017-09-06,STR,AYT,4,0
2017-04-22 11:31:23,search,02dbf3,2017-04-29,2017-05-14,IEV,CMB,1,0
2017-04-22 15:36:57,search,4967b5,2017-05-05,2017-05-09,HAM,BUD,2,0
2017-04-22 15:34:28,search,54a919,2017-07-11,2017-07-12,BER,ZRH,1,0
2017-04-22 18:44:07,search,f6b420,2017-04-26,2017-04-28,NCE,GVA,4,0
2017-04-22 18:54:13,search,dc0d14,2017-06-03,2017-06-06,HAM,IST,3,0
2017-04-22 17:17:30,book,5cda8d,2017-08-21,2017-08-31,BER,LIS,3,0
2017-04-23 01:11:35,search,6ab5cb,2017-06-12,2017-06-17,MUC,LIS,4,0
2017-04-23 03:29:16,book,0ae4d7,2017-05-08,2017-06-02,BER,TLV,1,0
2017-04-22 13:05:21,search,d9ed4e,2017-04-26,2017-04-30,BER,ALC,1,0
2017-04-22 23:33:19,book,f963dc,2017-05-26,2017-06-02,MUC,LPA,2,0
2017-04-22 18:41:57,book,068c53,2017-05-10,2017-05-10,CEB,MNL,2,0
2017-04-22 17:26:33,search,84f501,2017-05-05,2017-05-05,DUS,SAW,1,0
2017-04-22 22:19:32,search,683855,2017-09-22,2017-10-11,FRA,ALA,3,1
2017-04-22 15:28:54,search,8b65a9,2017-11-18,2017-11-18,BER,BKK,2,0
2017-04-22 22:21:38,search,1a281d,2017-08-17,2017-09-07,PAR,CMN,1,0
2017-04-22 18:11:33,search,434b30,2017-05-03,2017-05-05,PAR,MAD,1,0
2017-04-22 17:44:12,book,84f501,2017-05-05,2017-05-05,DUS,SAW,1,0
2017-04-22 13:22:54,search,c139d3,2017-08-15,2017-08-19,STR,PMI,2,0
2017-04-22 23:49:39,search,b6b70c,2017-05-10,2017-05-15,BER,PMI,1,0
2017-04-22 23:56:58,search,07f1cc,2017-05-11,2017-05-11,MAD,PAR,1,0
2017-04-22 20:45:57,search,56a8bc,2017-05-26,2017-05-26,STR,TXL,2,1
2017-04-23 02:07:30,book,bda437,2017-05-11,2017-05-11,MUC,DUS,1,0
2017-04-22 13:32:52,search,718615,2017-05-22,2017-05-27,STR,STN,1,0
2017-04-22 14:06:25,search,abbc5f,2017-09-24,2017-10-01,MUC,JFK,2,0
2017-04-22 14:21:28,search,70372f,2017-05-13,2017-05-15,MUC,MOW,2,0
2017-04-22 16:59:44,search,90fefc,2017-05-03,2017-05-05,DUS,TXL,1,1
2017-04-22 18:31:43,search,4117f4,2017-05-06,2017-05-16,HAM,OSL,1,0
2017-04-23 02:38:24,search,9b66e8,2017-05-16,2017-05-21,STR,IST,1,0
2017-04-22 23:38:06,search,a49034,2017-09-23,2017-09-23,AGP,PMI,1,0
2017-04-22 14:52:46,search,8b65a9,2017-11-18,2017-11-18,BER,BKK,2,0
2017-04-22 12:04:05,search,7b5711,2017-04-30,2017-04-30,MIL,VIE,1,0
2017-04-23 01:24:05,book,0a01c3,2017-05-14,2017-05-24,DUS,BKK,2,0
2017-04-22 18:14:41,book,c139d3,2017-08-15,2017-08-19,MUC,PMI,2,0
2017-04-22 21:46:37,search,dc681f,2017-05-16,2017-05-20,MUC,WAW,2,0
2017-04-22 16:44:28,search,1c0afa,2017-05-31,2017-06-02,FRA,BER,5,0
2017-04-22 17:00:52,search,25e843,2017-04-24,2017-04-27,DUS,PMI,1,0
2017-04-23 00:04:37,search,07f1cc,2017-05-11,2017-05-11,MAD,PAR,1,0
2017-04-22 22:30:12,search,3785fb,2017-12-05,2017-12-08,MUC,BCN,5,0
2017-04-22 22:12:42,search,ce6d21,2017-05-31,2017-06-03,HAM,BGY,2,0
2017-04-22 13:27:29,search,6d7b79,2017-06-21,2017-06-29,PAR,HKG,2,0
2017-04-22 20:54:27,book,c4f4ee,2017-06-16,2017-06-26,PAR,YMQ,2,0
2017-04-22 20:57:37,search,bc4843,2017-05-13,2017-05-20,DUS,LPA,1,0
2017-04-23 00:11:49,search,07f1cc,2017-05-11,2017-05-11,MAD,PAR,1,0
2017-04-22 23:10:57,search,7da65e,2017-05-04,2017-05-17,MUC,MNL,1,0
2017-04-22 14:15:59,search,16edc4,2017-05-16,2017-05-19,PAR,MIL,1,0
2017-04-22 17:33:31,search,32c78e,2017-07-08,2017-07-08,DUS,AYT,2,0
2017-04-22 19:21:21,search,b4b382,2017-05-03,2017-05-07,HAM,PAR,2,0
2017-04-22 21:56:53,search,6f8d45,2017-04-26,2017-04-28,HAM,NBO,1,0
2017-04-22 21:01:56,search,c530e1,2017-05-31,2017-06-16,BUH,HAM,2,0
2017-04-22 12:59:45,search,6e771e,2017-09-19,2017-09-19,CGN,LON,3,1
2017-04-22 13:15:49,search,d1676b,2017-05-08,2017-05-16,CGN,BER,1,0
2017-04-22 18:33:43,search,4117f4,2017-05-06,2017-05-16,HAM,OSL,1,0
2017-04-22 14:19:28,search,f617ca,2017-09-06,2017-09-06,STR,AYT,4,0
2017-04-22 16:43:58,book,ea72fb,2017-10-18,2017-12-28,CGN,ESB,2,0
2017-04-22 20:42:17,search,e84b01,2017-05-06,2017-05-09,PAR,DXB,1,0
2017-04-22 14:08:06,search,abbc5f,2017-09-24,2017-09-30,MUC,JFK,2,0
2017-04-22 21:35:41,search,605b25,2017-07-20,2017-07-25,CGN,MIL,1,0
2017-04-23 01:57:55,search,9d8d71,2017-04-25,2017-06-05,BER,DUS,5,0
2017-04-22 23:04:27,search,3d1697,2017-08-09,2017-08-11,HAM,VIE,2,0
2017-04-22 20:51:23,book,43e779,2017-06-18,2017-06-22,TLV,BER,1,0
2017-04-22 20:46:46,search,56a8bc,2017-05-24,2017-05-24,STR,TXL,2,1
2017-04-23 00:59:30,search,4ed15d,2017-05-09,2017-05-12,DUS,VIE,1,0
2017-04-23 01:57:32,search,c74aa8,2017-04-25,2017-04-26,BER,CGN,1,0
2017-04-23 01:49:41,search,c74aa8,2017-04-25,2017-04-25,BER,CGN,1,0
2017-04-23 01:12:06,search,0f0b75,2017-05-25,2017-06-08,FRA,WAW,1,0
2017-04-22 21:51:43,search,dc681f,2017-05-16,2017-05-20,MUC,WAW,2,0
2017-04-22 17:55:35,search,4116ac,2017-05-02,2017-05-02,DUS,MUC,1,0
2017-04-23 00:40:34,book,e6ea25,2017-05-21,2017-05-23,MUC,HAM,2,0
2017-04-23 00:57:33,search,c0cebf,2017-06-21,2017-06-24,MUC,LON,2,0
2017-04-23 00:48:19,search,0a01c3,2017-05-14,2017-05-24,DUS,BKK,2,0
2017-04-22 20:48:16,search,7f416e,2017-09-09,2017-09-19,DUS,HKT,4,0
2017-04-22 16:59:12,search,729f1c,2017-09-09,2017-09-17,MUC,LED,1,0
2017-04-23 02:10:07,search,bda437,2017-05-11,2017-05-11,MUC,DUS,1,0
2017-04-22 14:43:02,search,de614b,2017-04-23,2017-05-07,FRA,BKK,1,0
2017-04-22 13:05:51,search,c49e15,2017-08-26,2017-08-29,STR,PMI,2,0
